,country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
24982,Thailand,1985,male,75+ years,28.0,289378.0,9.68,Thailand1985,0.539,"38,90,06,92,712",840,G.I. Generation
24983,Thailand,1985,male,35-54 years,448.0,4748330.0,9.43,Thailand1985,0.539,"38,90,06,92,712",840,Silent
24984,Thailand,1985,female,25-34 years,254.0,4232095.0,6.0,Thailand1985,0.539,"38,90,06,92,712",840,Boomers
24985,Thailand,1985,female,35-54 years,236.0,4923818.0,4.79,Thailand1985,0.539,"38,90,06,92,712",840,Silent
24986,Thailand,1985,female,55-74 years,94.0,2055721.0,4.57,Thailand1985,0.539,"38,90,06,92,712",840,G.I. Generation
24987,Thailand,1985,female,75+ years,17.0,424010.0,4.01,Thailand1985,0.539,"38,90,06,92,712",840,G.I. Generation
24988,Thailand,1985,female,5-14 years,46.0,6090740.0,0.76,Thailand1985,0.539,"38,90,06,92,712",840,Generation X
24989,Thailand,1985,male,5-14 years,29.0,6292413.0,0.46,Thailand1985,0.539,"38,90,06,92,712",840,Generation X
24990,Thailand,1986,male,55-74 years,214.0,2003202.0,10.68,Thailand1986,,"43,09,67,46,122",911,G.I. Generation
24991,Thailand,1986,male,25-34 years,449.0,4245701.0,10.58,Thailand1986,,"43,09,67,46,122",911,Boomers
24992,Thailand,1986,male,35-54 years,495.0,4920429.0,10.06,Thailand1986,,"43,09,67,46,122",911,Silent
24993,Thailand,1986,male,15-24 years,555.0,5782196.0,9.6,Thailand1986,,"43,09,67,46,122",911,Generation X
24994,Thailand,1986,female,15-24 years,485.0,5664614.0,8.56,Thailand1986,,"43,09,67,46,122",911,Generation X
24995,Thailand,1986,male,75+ years,22.0,304445.0,7.23,Thailand1986,,"43,09,67,46,122",911,G.I. Generation
24996,Thailand,1986,female,25-34 years,229.0,4396441.0,5.21,Thailand1986,,"43,09,67,46,122",911,Boomers
24997,Thailand,1986,female,35-54 years,204.0,5141949.0,3.97,Thailand1986,,"43,09,67,46,122",911,Silent
24998,Thailand,1986,female,55-74 years,66.0,2156904.0,3.06,Thailand1986,,"43,09,67,46,122",911,G.I. Generation
24999,Thailand,1986,female,75+ years,8.0,443980.0,1.8,Thailand1986,,"43,09,67,46,122",911,G.I. Generation
25000,Thailand,1986,male,5-14 years,39.0,6233965.0,0.63,Thailand1986,,"43,09,67,46,122",911,Generation X
25001,Thailand,1986,female,5-14 years,32.0,6037639.0,0.53,Thailand1986,,"43,09,67,46,122",911,Generation X
25002,Thailand,1987,male,55-74 years,239.0,2100709.0,11.38,Thailand1987,,"50,53,54,38,696",1045,G.I. Generation
25003,Thailand,1987,male,75+ years,36.0,319010.0,11.28,Thailand1987,,"50,53,54,38,696",1045,G.I. Generation
25004,Thailand,1987,male,15-24 years,621.0,5884434.0,10.55,Thailand1987,,"50,53,54,38,696",1045,Generation X
25005,Thailand,1987,male,25-34 years,454.0,4380094.0,10.37,Thailand1987,,"50,53,54,38,696",1045,Boomers
25006,Thailand,1987,female,15-24 years,531.0,5761312.0,9.22,Thailand1987,,"50,53,54,38,696",1045,Generation X
25007,Thailand,1987,male,35-54 years,458.0,5107474.0,8.97,Thailand1987,,"50,53,54,38,696",1045,Silent
25008,Thailand,1987,female,25-34 years,265.0,4549086.0,5.83,Thailand1987,,"50,53,54,38,696",1045,Boomers
25009,Thailand,1987,female,75+ years,20.0,463349.0,4.32,Thailand1987,,"50,53,54,38,696",1045,G.I. Generation
25010,Thailand,1987,female,55-74 years,96.0,2269321.0,4.23,Thailand1987,,"50,53,54,38,696",1045,G.I. Generation
25011,Thailand,1987,female,35-54 years,227.0,5381053.0,4.22,Thailand1987,,"50,53,54,38,696",1045,Silent
25012,Thailand,1987,male,5-14 years,47.0,6175269.0,0.76,Thailand1987,,"50,53,54,38,696",1045,Generation X
25013,Thailand,1987,female,5-14 years,41.0,5985299.0,0.69,Thailand1987,,"50,53,54,38,696",1045,Generation X
25014,Thailand,1990,male,75+ years,55.0,355816.0,15.46,Thailand1990,0.5720000000000001,"85,34,30,63,966",1666,G.I. Generation
25015,Thailand,1990,male,25-34 years,622.0,4749653.0,13.1,Thailand1990,0.5720000000000001,"85,34,30,63,966",1666,Boomers
25016,Thailand,1990,male,15-24 years,753.0,6077084.0,12.39,Thailand1990,0.5720000000000001,"85,34,30,63,966",1666,Generation X
25017,Thailand,1990,male,55-74 years,293.0,2438191.0,12.02,Thailand1990,0.5720000000000001,"85,34,30,63,966",1666,G.I. Generation
25018,Thailand,1990,male,35-54 years,665.0,5708264.0,11.65,Thailand1990,0.5720000000000001,"85,34,30,63,966",1666,Silent
25019,Thailand,1990,female,15-24 years,511.0,5917572.0,8.64,Thailand1990,0.5720000000000001,"85,34,30,63,966",1666,Generation X
25020,Thailand,1990,female,25-34 years,339.0,4920571.0,6.89,Thailand1990,0.5720000000000001,"85,34,30,63,966",1666,Boomers
25021,Thailand,1990,female,75+ years,29.0,515149.0,5.63,Thailand1990,0.5720000000000001,"85,34,30,63,966",1666,G.I. Generation
25022,Thailand,1990,female,35-54 years,290.0,6146476.0,4.72,Thailand1990,0.5720000000000001,"85,34,30,63,966",1666,Silent
25023,Thailand,1990,female,55-74 years,102.0,2660151.0,3.83,Thailand1990,0.5720000000000001,"85,34,30,63,966",1666,G.I. Generation
25024,Thailand,1990,male,5-14 years,51.0,5967616.0,0.85,Thailand1990,0.5720000000000001,"85,34,30,63,966",1666,Generation X
25025,Thailand,1990,female,5-14 years,43.0,5772125.0,0.74,Thailand1990,0.5720000000000001,"85,34,30,63,966",1666,Generation X
25026,Thailand,1991,male,25-34 years,643.0,4868128.0,13.21,Thailand1991,,"98,23,46,95,722",1891,Boomers
25027,Thailand,1991,male,15-24 years,768.0,6087070.0,12.62,Thailand1991,,"98,23,46,95,722",1891,Generation X
25028,Thailand,1991,male,75+ years,44.0,371586.0,11.84,Thailand1991,,"98,23,46,95,722",1891,G.I. Generation
25029,Thailand,1991,male,55-74 years,295.0,2536730.0,11.63,Thailand1991,,"98,23,46,95,722",1891,Silent
25030,Thailand,1991,male,35-54 years,636.0,5900518.0,10.78,Thailand1991,,"98,23,46,95,722",1891,Boomers
25031,Thailand,1991,female,15-24 years,460.0,5931431.0,7.76,Thailand1991,,"98,23,46,95,722",1891,Generation X
25032,Thailand,1991,female,25-34 years,277.0,4997931.0,5.54,Thailand1991,,"98,23,46,95,722",1891,Boomers
25033,Thailand,1991,female,55-74 years,118.0,2781252.0,4.24,Thailand1991,,"98,23,46,95,722",1891,Silent
25034,Thailand,1991,female,35-54 years,268.0,6340273.0,4.23,Thailand1991,,"98,23,46,95,722",1891,Boomers
25035,Thailand,1991,female,75+ years,22.0,532918.0,4.13,Thailand1991,,"98,23,46,95,722",1891,G.I. Generation
25036,Thailand,1991,male,5-14 years,16.0,5895849.0,0.27,Thailand1991,,"98,23,46,95,722",1891,Millenials
25037,Thailand,1991,female,5-14 years,12.0,5704007.0,0.21,Thailand1991,,"98,23,46,95,722",1891,Millenials
25038,Thailand,1992,male,25-34 years,641.0,4975370.0,12.88,Thailand1992,,"1,11,45,28,69,378",2120,Boomers
25039,Thailand,1992,male,75+ years,46.0,385458.0,11.93,Thailand1992,,"1,11,45,28,69,378",2120,G.I. Generation
25040,Thailand,1992,male,15-24 years,715.0,6074765.0,11.77,Thailand1992,,"1,11,45,28,69,378",2120,Generation X
25041,Thailand,1992,male,35-54 years,672.0,6094652.0,11.03,Thailand1992,,"1,11,45,28,69,378",2120,Boomers
25042,Thailand,1992,male,55-74 years,274.0,2638704.0,10.38,Thailand1992,,"1,11,45,28,69,378",2120,Silent
25043,Thailand,1992,female,15-24 years,475.0,5920487.0,8.02,Thailand1992,,"1,11,45,28,69,378",2120,Generation X
25044,Thailand,1992,female,25-34 years,322.0,5061899.0,6.36,Thailand1992,,"1,11,45,28,69,378",2120,Boomers
25045,Thailand,1992,female,35-54 years,283.0,6521746.0,4.34,Thailand1992,,"1,11,45,28,69,378",2120,Boomers
25046,Thailand,1992,female,75+ years,17.0,548576.0,3.1,Thailand1992,,"1,11,45,28,69,378",2120,G.I. Generation
25047,Thailand,1992,female,55-74 years,86.0,2905183.0,2.96,Thailand1992,,"1,11,45,28,69,378",2120,Silent
25048,Thailand,1992,male,5-14 years,11.0,5819120.0,0.19,Thailand1992,,"1,11,45,28,69,378",2120,Millenials
25049,Thailand,1992,female,5-14 years,8.0,5624480.0,0.14,Thailand1992,,"1,11,45,28,69,378",2120,Millenials
25050,Thailand,1994,male,75+ years,35.0,368000.0,9.51,Thailand1994,,"1,46,68,34,99,006",2784,G.I. Generation
25051,Thailand,1994,male,25-34 years,457.0,5433000.0,8.41,Thailand1994,,"1,46,68,34,99,006",2784,Boomers
25052,Thailand,1994,male,55-74 years,205.0,2446000.0,8.38,Thailand1994,,"1,46,68,34,99,006",2784,Silent
25053,Thailand,1994,male,15-24 years,483.0,6181000.0,7.81,Thailand1994,,"1,46,68,34,99,006",2784,Generation X
25054,Thailand,1994,male,35-54 years,431.0,6064000.0,7.11,Thailand1994,,"1,46,68,34,99,006",2784,Boomers
25055,Thailand,1994,female,15-24 years,255.0,5973000.0,4.27,Thailand1994,,"1,46,68,34,99,006",2784,Generation X
25056,Thailand,1994,female,35-54 years,204.0,6170000.0,3.31,Thailand1994,,"1,46,68,34,99,006",2784,Boomers
25057,Thailand,1994,female,25-34 years,152.0,5290000.0,2.87,Thailand1994,,"1,46,68,34,99,006",2784,Boomers
25058,Thailand,1994,female,55-74 years,72.0,2777000.0,2.59,Thailand1994,,"1,46,68,34,99,006",2784,Silent
25059,Thailand,1994,female,75+ years,11.0,559000.0,1.97,Thailand1994,,"1,46,68,34,99,006",2784,G.I. Generation
25060,Thailand,1994,female,5-14 years,1.0,5609000.0,0.02,Thailand1994,,"1,46,68,34,99,006",2784,Millenials
25061,Thailand,1994,male,5-14 years,1.0,5821000.0,0.02,Thailand1994,,"1,46,68,34,99,006",2784,Millenials
25062,Thailand,1995,male,25-34 years,931.0,5235459.0,17.78,Thailand1995,0.611,"1,69,27,85,52,851",3114,Generation X
25063,Thailand,1995,male,15-24 years,847.0,5996449.0,14.13,Thailand1995,0.611,"1,69,27,85,52,851",3114,Generation X
25064,Thailand,1995,male,35-54 years,883.0,6725727.0,13.13,Thailand1995,0.611,"1,69,27,85,52,851",3114,Boomers
25065,Thailand,1995,male,75+ years,49.0,425976.0,11.5,Thailand1995,0.611,"1,69,27,85,52,851",3114,G.I. Generation
25066,Thailand,1995,male,55-74 years,334.0,2948209.0,11.33,Thailand1995,0.611,"1,69,27,85,52,851",3114,Silent
25067,Thailand,1995,female,15-24 years,362.0,5852275.0,6.19,Thailand1995,0.611,"1,69,27,85,52,851",3114,Generation X
25068,Thailand,1995,female,25-34 years,287.0,5230422.0,5.49,Thailand1995,0.611,"1,69,27,85,52,851",3114,Generation X
25069,Thailand,1995,female,35-54 years,309.0,7081475.0,4.36,Thailand1995,0.611,"1,69,27,85,52,851",3114,Boomers
25070,Thailand,1995,female,75+ years,25.0,597697.0,4.18,Thailand1995,0.611,"1,69,27,85,52,851",3114,G.I. Generation
25071,Thailand,1995,female,55-74 years,120.0,3284191.0,3.65,Thailand1995,0.611,"1,69,27,85,52,851",3114,Silent
25072,Thailand,1995,male,5-14 years,56.0,5592494.0,1.0,Thailand1995,0.611,"1,69,27,85,52,851",3114,Millenials
25073,Thailand,1995,female,5-14 years,42.0,5395683.0,0.78,Thailand1995,0.611,"1,69,27,85,52,851",3114,Millenials
25074,Thailand,1996,male,25-34 years,1040.0,5350491.0,19.44,Thailand1996,,"1,83,03,51,54,107",3324,Generation X
25075,Thailand,1996,male,15-24 years,988.0,5872928.0,16.82,Thailand1996,,"1,83,03,51,54,107",3324,Generation X
25076,Thailand,1996,male,35-54 years,880.0,7038730.0,12.5,Thailand1996,,"1,83,03,51,54,107",3324,Boomers
25077,Thailand,1996,male,55-74 years,349.0,3033530.0,11.5,Thailand1996,,"1,83,03,51,54,107",3324,Silent
25078,Thailand,1996,male,75+ years,43.0,450130.0,9.55,Thailand1996,,"1,83,03,51,54,107",3324,G.I. Generation
25079,Thailand,1996,female,25-34 years,321.0,5387825.0,5.96,Thailand1996,,"1,83,03,51,54,107",3324,Generation X
25080,Thailand,1996,female,15-24 years,341.0,5739023.0,5.94,Thailand1996,,"1,83,03,51,54,107",3324,Generation X
25081,Thailand,1996,female,35-54 years,335.0,7377294.0,4.54,Thailand1996,,"1,83,03,51,54,107",3324,Boomers
25082,Thailand,1996,female,55-74 years,127.0,3384108.0,3.75,Thailand1996,,"1,83,03,51,54,107",3324,Silent
25083,Thailand,1996,female,75+ years,19.0,623543.0,3.05,Thailand1996,,"1,83,03,51,54,107",3324,G.I. Generation
25084,Thailand,1996,female,5-14 years,0.0,5304296.0,0.0,Thailand1996,,"1,83,03,51,54,107",3324,Millenials
25085,Thailand,1996,male,5-14 years,0.0,5508805.0,0.0,Thailand1996,,"1,83,03,51,54,107",3324,Millenials
25086,Thailand,1997,male,25-34 years,1018.0,5434836.0,18.73,Thailand1997,,"1,50,18,02,68,649",2689,Generation X
25087,Thailand,1997,male,15-24 years,873.0,5753768.0,15.17,Thailand1997,,"1,50,18,02,68,649",2689,Generation X
25088,Thailand,1997,male,35-54 years,946.0,7383107.0,12.81,Thailand1997,,"1,50,18,02,68,649",2689,Boomers
25089,Thailand,1997,male,75+ years,53.0,474539.0,11.17,Thailand1997,,"1,50,18,02,68,649",2689,G.I. Generation
25090,Thailand,1997,male,55-74 years,306.0,3119739.0,9.81,Thailand1997,,"1,50,18,02,68,649",2689,Silent
25091,Thailand,1997,female,15-24 years,268.0,5622677.0,4.77,Thailand1997,,"1,50,18,02,68,649",2689,Generation X
25092,Thailand,1997,female,25-34 years,237.0,5526117.0,4.29,Thailand1997,,"1,50,18,02,68,649",2689,Generation X
25093,Thailand,1997,female,35-54 years,318.0,7717870.0,4.12,Thailand1997,,"1,50,18,02,68,649",2689,Boomers
25094,Thailand,1997,female,55-74 years,117.0,3488033.0,3.35,Thailand1997,,"1,50,18,02,68,649",2689,Silent
25095,Thailand,1997,female,75+ years,14.0,650823.0,2.15,Thailand1997,,"1,50,18,02,68,649",2689,G.I. Generation
25096,Thailand,1997,female,5-14 years,0.0,5240629.0,0.0,Thailand1997,,"1,50,18,02,68,649",2689,Millenials
25097,Thailand,1997,male,5-14 years,0.0,5446950.0,0.0,Thailand1997,,"1,50,18,02,68,649",2689,Millenials
25098,Thailand,1998,male,25-34 years,1222.0,5480327.0,22.3,Thailand1998,,"1,13,67,57,06,127",2005,Generation X
25099,Thailand,1998,male,15-24 years,990.0,5647183.0,17.53,Thailand1998,,"1,13,67,57,06,127",2005,Generation X
25100,Thailand,1998,male,35-54 years,1127.0,7751471.0,14.54,Thailand1998,,"1,13,67,57,06,127",2005,Boomers
25101,Thailand,1998,male,55-74 years,419.0,3207588.0,13.06,Thailand1998,,"1,13,67,57,06,127",2005,Silent
25102,Thailand,1998,male,75+ years,46.0,500114.0,9.2,Thailand1998,,"1,13,67,57,06,127",2005,G.I. Generation
25103,Thailand,1998,female,15-24 years,304.0,5512158.0,5.52,Thailand1998,,"1,13,67,57,06,127",2005,Generation X
25104,Thailand,1998,female,25-34 years,286.0,5630176.0,5.08,Thailand1998,,"1,13,67,57,06,127",2005,Generation X
25105,Thailand,1998,female,35-54 years,343.0,8095997.0,4.24,Thailand1998,,"1,13,67,57,06,127",2005,Boomers
25106,Thailand,1998,female,55-74 years,142.0,3595775.0,3.95,Thailand1998,,"1,13,67,57,06,127",2005,Silent
25107,Thailand,1998,female,75+ years,20.0,680581.0,2.94,Thailand1998,,"1,13,67,57,06,127",2005,G.I. Generation
25108,Thailand,1998,male,5-14 years,38.0,5397792.0,0.7,Thailand1998,,"1,13,67,57,06,127",2005,Millenials
25109,Thailand,1998,female,5-14 years,26.0,5192621.0,0.5,Thailand1998,,"1,13,67,57,06,127",2005,Millenials
25110,Thailand,1999,male,25-34 years,1272.0,5479479.0,23.21,Thailand1999,,"1,26,66,89,32,160",2203,Generation X
25111,Thailand,1999,male,15-24 years,983.0,5554216.0,17.7,Thailand1999,,"1,26,66,89,32,160",2203,Generation X
25112,Thailand,1999,male,35-54 years,1234.0,8133153.0,15.17,Thailand1999,,"1,26,66,89,32,160",2203,Boomers
25113,Thailand,1999,male,55-74 years,469.0,3298897.0,14.22,Thailand1999,,"1,26,66,89,32,160",2203,Silent
25114,Thailand,1999,male,75+ years,72.0,527861.0,13.64,Thailand1999,,"1,26,66,89,32,160",2203,G.I. Generation
25115,Thailand,1999,female,25-34 years,324.0,5683342.0,5.7,Thailand1999,,"1,26,66,89,32,160",2203,Generation X
25116,Thailand,1999,female,15-24 years,283.0,5409200.0,5.23,Thailand1999,,"1,26,66,89,32,160",2203,Generation X
25117,Thailand,1999,female,55-74 years,174.0,3706771.0,4.69,Thailand1999,,"1,26,66,89,32,160",2203,Silent
25118,Thailand,1999,female,35-54 years,380.0,8500029.0,4.47,Thailand1999,,"1,26,66,89,32,160",2203,Boomers
25119,Thailand,1999,female,75+ years,28.0,713838.0,3.92,Thailand1999,,"1,26,66,89,32,160",2203,G.I. Generation
25120,Thailand,1999,male,5-14 years,38.0,5352827.0,0.71,Thailand1999,,"1,26,66,89,32,160",2203,Millenials
25121,Thailand,1999,female,5-14 years,19.0,5148247.0,0.37,Thailand1999,,"1,26,66,89,32,160",2203,Millenials
25122,Thailand,2000,male,25-34 years,1284.0,5430800.0,23.64,Thailand2000,0.648,"1,26,39,23,08,498",2169,Generation X
25123,Thailand,2000,male,15-24 years,961.0,5473800.0,17.56,Thailand2000,0.648,"1,26,39,23,08,498",2169,Generation X
25124,Thailand,2000,male,35-54 years,1263.0,8517696.0,14.83,Thailand2000,0.648,"1,26,39,23,08,498",2169,Boomers
25125,Thailand,2000,male,55-74 years,454.0,3396287.0,13.37,Thailand2000,0.648,"1,26,39,23,08,498",2169,Silent
25126,Thailand,2000,male,75+ years,71.0,558173.0,12.72,Thailand2000,0.648,"1,26,39,23,08,498",2169,G.I. Generation
25127,Thailand,2000,female,75+ years,43.0,751074.0,5.73,Thailand2000,0.648,"1,26,39,23,08,498",2169,G.I. Generation
25128,Thailand,2000,female,35-54 years,444.0,8919470.0,4.98,Thailand2000,0.648,"1,26,39,23,08,498",2169,Boomers
25129,Thailand,2000,female,15-24 years,248.0,5314448.0,4.67,Thailand2000,0.648,"1,26,39,23,08,498",2169,Generation X
25130,Thailand,2000,female,25-34 years,261.0,5675628.0,4.6,Thailand2000,0.648,"1,26,39,23,08,498",2169,Generation X
25131,Thailand,2000,female,55-74 years,153.0,3820685.0,4.0,Thailand2000,0.648,"1,26,39,23,08,498",2169,Silent
25132,Thailand,2000,female,5-14 years,0.0,5098737.0,0.0,Thailand2000,0.648,"1,26,39,23,08,498",2169,Millenials
25133,Thailand,2000,male,5-14 years,0.0,5305337.0,0.0,Thailand2000,0.648,"1,26,39,23,08,498",2169,Millenials
25134,Thailand,2002,male,25-34 years,1063.0,5791577.0,18.35,Thailand2002,,"1,34,30,08,51,255",2305,Generation X
25135,Thailand,2002,male,75+ years,99.0,613130.0,16.15,Thailand2002,,"1,34,30,08,51,255",2305,Silent
25136,Thailand,2002,male,55-74 years,522.0,3362623.0,15.52,Thailand2002,,"1,34,30,08,51,255",2305,Silent
25137,Thailand,2002,male,35-54 years,1252.0,8581154.0,14.59,Thailand2002,,"1,34,30,08,51,255",2305,Boomers
25138,Thailand,2002,male,15-24 years,743.0,5384313.0,13.8,Thailand2002,,"1,34,30,08,51,255",2305,Millenials
25139,Thailand,2002,female,35-54 years,456.0,8981392.0,5.08,Thailand2002,,"1,34,30,08,51,255",2305,Boomers
25140,Thailand,2002,female,75+ years,43.0,866092.0,4.96,Thailand2002,,"1,34,30,08,51,255",2305,Silent
25141,Thailand,2002,female,25-34 years,287.0,5812384.0,4.94,Thailand2002,,"1,34,30,08,51,255",2305,Generation X
25142,Thailand,2002,female,55-74 years,183.0,3816883.0,4.79,Thailand2002,,"1,34,30,08,51,255",2305,Silent
25143,Thailand,2002,female,15-24 years,199.0,5194271.0,3.83,Thailand2002,,"1,34,30,08,51,255",2305,Millenials
25144,Thailand,2002,male,5-14 years,33.0,5077442.0,0.65,Thailand2002,,"1,34,30,08,51,255",2305,Millenials
25145,Thailand,2002,female,5-14 years,22.0,4782128.0,0.46,Thailand2002,,"1,34,30,08,51,255",2305,Millenials
25146,Thailand,2003,male,25-34 years,912.0,5433433.0,16.78,Thailand2003,,"1,52,28,06,53,544",2531,Generation X
25147,Thailand,2003,male,55-74 years,531.0,3697698.0,14.36,Thailand2003,,"1,52,28,06,53,544",2531,Silent
25148,Thailand,2003,male,35-54 years,1277.0,9254313.0,13.8,Thailand2003,,"1,52,28,06,53,544",2531,Boomers
25149,Thailand,2003,male,75+ years,93.0,680116.0,13.67,Thailand2003,,"1,52,28,06,53,544",2531,Silent
25150,Thailand,2003,male,15-24 years,579.0,5371988.0,10.78,Thailand2003,,"1,52,28,06,53,544",2531,Millenials
25151,Thailand,2003,female,75+ years,41.0,894196.0,4.59,Thailand2003,,"1,52,28,06,53,544",2531,Silent
25152,Thailand,2003,female,25-34 years,248.0,5596786.0,4.43,Thailand2003,,"1,52,28,06,53,544",2531,Generation X
25153,Thailand,2003,female,55-74 years,183.0,4180149.0,4.38,Thailand2003,,"1,52,28,06,53,544",2531,Silent
25154,Thailand,2003,female,35-54 years,394.0,9801993.0,4.02,Thailand2003,,"1,52,28,06,53,544",2531,Boomers
25155,Thailand,2003,female,15-24 years,177.0,5249392.0,3.37,Thailand2003,,"1,52,28,06,53,544",2531,Millenials
25156,Thailand,2003,male,5-14 years,33.0,5101537.0,0.65,Thailand2003,,"1,52,28,06,53,544",2531,Millenials
25157,Thailand,2003,female,5-14 years,16.0,4897350.0,0.33,Thailand2003,,"1,52,28,06,53,544",2531,Millenials
25158,Thailand,2004,male,25-34 years,915.0,5415213.0,16.9,Thailand2004,,"1,72,89,54,76,153",2849,Generation X
25159,Thailand,2004,male,35-54 years,1251.0,9483233.0,13.19,Thailand2004,,"1,72,89,54,76,153",2849,Boomers
25160,Thailand,2004,male,75+ years,93.0,719132.0,12.93,Thailand2004,,"1,72,89,54,76,153",2849,Silent
25161,Thailand,2004,male,55-74 years,491.0,3818852.0,12.86,Thailand2004,,"1,72,89,54,76,153",2849,Silent
25162,Thailand,2004,male,15-24 years,486.0,5311644.0,9.15,Thailand2004,,"1,72,89,54,76,153",2849,Millenials
25163,Thailand,2004,female,75+ years,46.0,944827.0,4.87,Thailand2004,,"1,72,89,54,76,153",2849,Silent
25164,Thailand,2004,female,55-74 years,190.0,4322098.0,4.4,Thailand2004,,"1,72,89,54,76,153",2849,Silent
25165,Thailand,2004,female,35-54 years,413.0,10068026.0,4.1,Thailand2004,,"1,72,89,54,76,153",2849,Boomers
25166,Thailand,2004,female,25-34 years,220.0,5553004.0,3.96,Thailand2004,,"1,72,89,54,76,153",2849,Generation X
25167,Thailand,2004,female,15-24 years,162.0,5201780.0,3.11,Thailand2004,,"1,72,89,54,76,153",2849,Millenials
25168,Thailand,2004,male,5-14 years,17.0,5028787.0,0.34,Thailand2004,,"1,72,89,54,76,153",2849,Millenials
25169,Thailand,2004,female,5-14 years,12.0,4819777.0,0.25,Thailand2004,,"1,72,89,54,76,153",2849,Millenials
25170,Thailand,2005,male,25-34 years,838.0,5394031.0,15.54,Thailand2005,0.684,"1,89,31,84,99,954",3094,Generation X
25171,Thailand,2005,male,75+ years,94.0,756122.0,12.43,Thailand2005,0.684,"1,89,31,84,99,954",3094,Silent
25172,Thailand,2005,male,55-74 years,486.0,3955327.0,12.29,Thailand2005,0.684,"1,89,31,84,99,954",3094,Silent
25173,Thailand,2005,male,35-54 years,1128.0,9695484.0,11.63,Thailand2005,0.684,"1,89,31,84,99,954",3094,Boomers
25174,Thailand,2005,male,15-24 years,458.0,5246514.0,8.73,Thailand2005,0.684,"1,89,31,84,99,954",3094,Millenials
25175,Thailand,2005,female,55-74 years,175.0,4480508.0,3.91,Thailand2005,0.684,"1,89,31,84,99,954",3094,Silent
25176,Thailand,2005,female,35-54 years,383.0,10311164.0,3.71,Thailand2005,0.684,"1,89,31,84,99,954",3094,Boomers
25177,Thailand,2005,female,25-34 years,187.0,5511934.0,3.39,Thailand2005,0.684,"1,89,31,84,99,954",3094,Generation X
25178,Thailand,2005,female,75+ years,33.0,996752.0,3.31,Thailand2005,0.684,"1,89,31,84,99,954",3094,Silent
25179,Thailand,2005,female,15-24 years,117.0,5146603.0,2.27,Thailand2005,0.684,"1,89,31,84,99,954",3094,Millenials
25180,Thailand,2005,male,5-14 years,26.0,4951038.0,0.53,Thailand2005,0.684,"1,89,31,84,99,954",3094,Millenials
25181,Thailand,2005,female,5-14 years,12.0,4737188.0,0.25,Thailand2005,0.684,"1,89,31,84,99,954",3094,Millenials
25182,Thailand,2006,male,25-34 years,765.0,5386410.0,14.2,Thailand2006,,"2,21,75,84,86,880",3598,Generation X
25183,Thailand,2006,male,35-54 years,1150.0,9887556.0,11.63,Thailand2006,,"2,21,75,84,86,880",3598,Boomers
25184,Thailand,2006,male,55-74 years,458.0,4090909.0,11.2,Thailand2006,,"2,21,75,84,86,880",3598,Silent
25185,Thailand,2006,male,75+ years,87.0,801587.0,10.85,Thailand2006,,"2,21,75,84,86,880",3598,Silent
25186,Thailand,2006,male,15-24 years,378.0,5162684.0,7.32,Thailand2006,,"2,21,75,84,86,880",3598,Millenials
25187,Thailand,2006,female,35-54 years,339.0,10529498.0,3.22,Thailand2006,,"2,21,75,84,86,880",3598,Boomers
25188,Thailand,2006,female,55-74 years,147.0,4640141.0,3.17,Thailand2006,,"2,21,75,84,86,880",3598,Silent
25189,Thailand,2006,female,75+ years,27.0,1054449.0,2.56,Thailand2006,,"2,21,75,84,86,880",3598,Silent
25190,Thailand,2006,female,25-34 years,139.0,5487543.0,2.53,Thailand2006,,"2,21,75,84,86,880",3598,Generation X
25191,Thailand,2006,female,15-24 years,91.0,5071455.0,1.79,Thailand2006,,"2,21,75,84,86,880",3598,Millenials
25192,Thailand,2006,male,5-14 years,14.0,4871391.0,0.29,Thailand2006,,"2,21,75,84,86,880",3598,Millenials
25193,Thailand,2006,female,5-14 years,13.0,4652889.0,0.28,Thailand2006,,"2,21,75,84,86,880",3598,Millenials
25194,Thailand,2007,male,75+ years,104.0,708031.0,14.69,Thailand2007,,"2,62,94,26,50,544",4461,Silent
25195,Thailand,2007,male,25-34 years,798.0,5444545.0,14.66,Thailand2007,,"2,62,94,26,50,544",4461,Generation X
25196,Thailand,2007,male,55-74 years,470.0,3718870.0,12.64,Thailand2007,,"2,62,94,26,50,544",4461,Silent
25197,Thailand,2007,male,35-54 years,1149.0,9422822.0,12.19,Thailand2007,,"2,62,94,26,50,544",4461,Boomers
25198,Thailand,2007,male,15-24 years,406.0,4948804.0,8.2,Thailand2007,,"2,62,94,26,50,544",4461,Millenials
25199,Thailand,2007,female,75+ years,43.0,1017629.0,4.23,Thailand2007,,"2,62,94,26,50,544",4461,Silent
25200,Thailand,2007,female,55-74 years,155.0,4278519.0,3.62,Thailand2007,,"2,62,94,26,50,544",4461,Silent
25201,Thailand,2007,female,35-54 years,356.0,9981463.0,3.57,Thailand2007,,"2,62,94,26,50,544",4461,Boomers
25202,Thailand,2007,female,25-34 years,159.0,5419991.0,2.93,Thailand2007,,"2,62,94,26,50,544",4461,Generation X
25203,Thailand,2007,female,15-24 years,89.0,4762664.0,1.87,Thailand2007,,"2,62,94,26,50,544",4461,Millenials
25204,Thailand,2007,male,5-14 years,16.0,4752235.0,0.34,Thailand2007,,"2,62,94,26,50,544",4461,Generation Z
